titre_initiative,resume_initiative,tag_besoin_niv1_code,tag_besoin_niv2_code,tag_produit_niv1_code,tag_produit_niv2_code,tag_structure_niv1_code,nom_structure,url_initiative,contact_mail,contact_tel,materiel_utilise,machine_utilisee,capacite_production,version,adresse,code_postal,ville,pays,url_illustration,commentaires,source,est_actif,langue,auteur_data,validation,notes_validation,a_publier,date_maj
covid smart search,"We have initialized our answer engine Genius with research papers about Covid-19 from #WHO (***link to WHO papers***).
It is freely available for researchers in the field to help them making progress on fighting the virus.
You can access our tool here: https://covidsmartsearch.recital.ai/",NUMERIQUE,,INITIATIVE,NR,NR,,https://covidsmartsearch.recital.ai/,contact@recital.ai,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,en,AH,NR,,OUI,04/05/2020
Prizle,Prizle permet de collecter des fonds pour des associations par le biais des achats des internautes. Dans le contexte de la crise  nous reversons 30% supplémentaires a la protection civile dont les bénévoles sont au contact au quotidien des conséquent du virus.,NUMERIQUE,,INITIATIVE,NR,NR,,https://www.prizle.com/fr/,contact@prizle.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://storage.googleapis.com/media.cdnprizle.com/img/desktop/logo/logo-1x.svg,oui,fr,AH,NR,,OUI,04/05/2020
Covidbot,"CovidBot (https://covidbot.fr) est un chatbot d'information opensource  en libre accès  gratuit et anonyme  dédié à informer le grand public sur l'épidémie: recommandations officielles des autorités sanitaires et de l'OMS  dernières directives du gouvernement  documents et ressources officielles  gestes barrières et surtout autodiagnostic COVID19 permettant à chacun de se tester à distance  afin de réduire la surcharge des hôpitaux  urgences et du 15

La fonctionnalité d'autodiagnostic a été développée à partir de l'algorithme officiel élaboré en lien avec l’Institut Pasteur et l'APHP dans le cadre du groupe de travail COVID-TELE. 

La démarche d'open source est cruciale pour assurer la confiance du public dans ce dispositif  chacun pouvant aller constater le code de manière autonome et indépendante. Nous avons également publié les informations permettant aux organisations publiques (Hôpitaux  Cliniques  Collectivités...) de l'intégrer à leur site : https://www.covidbot.fr/embed

",NUMERIQUE,,INITIATIVE,INFO,NR,,https://www.covidbot.fr,covid19@clevy.io  contact@clevy.io,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://webappv2.dev.clevy.io/img/logo-covidbot-v3.6f3cca43.svg,oui,fr,AH,NR,,OUI,04/05/2020
Ressources d’entraide crise COVID-19,Une spreadsheet qui a accumulé des centaines d’initiatives pro Bono + initiatives d’entreprises gratuites + actions du gouvernement + initiatives éducations... (relayée par BPI et Maddyness),NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://docs.google.com/spreadsheets/d/1lmyLLF6DfEcAesx8onk5zgKcAvwzpMDnwUt2yo_Z4rw/htmlview,yoann@comet.co,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,AH,NR,,OUI,04/05/2020
Epilogue,"Kappa Santé et Kap Code sont spécialisés en analyse de données de santé en vie réelle. Dans ce cadre  nous mettons à disposition des institutions nos ressources et nous mettons en place une production de données inédites sur le confinement par la mise en place et le suivi d’une e-cohorte de patients confinés avec une évaluation régulière et standardisée d’indicateurs de santé mentale et de PRO. Cette cohorte est mise en place avec nos outils numériques épidémiologiques.

Ces axes de recherches sont accompagnés d’une nouvelle initiative ouverte que nous lançons aujourd’hui en développant une plateforme centrée sur les données épidémiologiques relatives au COVID 19 et articulée autour de 2 axes :
- Une cartographie enrichie de l’open data disponible et des initiatives scientifiques autour de l’épidémie :
- Une analyse extemporanée des réseaux sociaux :",NUMERIQUE,,INITIATIVE,NR,NR,,https://www.epilogue-covid.org/,https://twitter.com/Adel__Mebarki / adel.mebarki@kapcode.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.epilogue-covid.org/wp-content/uploads/2020/03/cropped-KC-logo2019_FormatRect-1-300x100.png,oui,fr,AH,NR,,OUI,04/05/2020
AvecVous.linagora.com,"LINAGORA propose un service de visioconférence gratuit pour soutenir les entreprises dans ce moment d'intense sollicitation !
Basée intégralement sur des logiciels Open Source et avec le concours des son partenaire Jaguar Networks  cette plateforme ne collecte aucune donnée personnelle.",NUMERIQUE,,INITIATIVE,NR,NR,,https://avecvous.linagora.com,Linagora,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://avecvous.linagora.com/img/logo-linagora.1a0934e4.png,oui,fr,AH,NR,,OUI,04/05/2020
Solidarité Locale,"Shoppez en ligne des bons de Solidarité Locale chez vos commerçants  producteurs et artisans locaux. Aidez-les à faire face à la baisse d’activité due au confinement. 
Vous pourrez échanger votre bon contre le produit ou le service en fonction des possibilités du commerçant vis à vis du confinement. Vous pouvez aussi décider de laisser votre bon suspendu à une personne dans le besoin ou une personne qui aide la communauté en cette période de crise (infirmière  éboueur  etc.)",NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://solidarite-locale.squarespace.com/,Morgane.denise.dion@gmail.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://images.squarespace-cdn.com/content/5e1de466b51af57a7643af87/1585303976458-LZ1ICK50WTIF3LRH0XNN/Capture+d%E2%80%99e%CC%81cran+2020-03-27+a%CC%80+11.12.48.png?content-type=image%2Fpng,oui,fr,AH,NR,,OUI,04/05/2020
MonOrdo,"Notre solution est une plateforme de création et de gestion de prescriptions médicales digitale à destination des médecins  des pharmaciens et des patients. Elle permets aux médecins de prescrire de manière dématérialisé et sans contact depuis une interface WEB  au patient de recevoir sa prescription directement sur son mobile via une App dispo sur les stores et de la transférer à son pharmacien. Le pharmacien peut donc recevoir la prescription de manière sécurisé avec toutes les infos du patient pour effectuer la facturation. Ensuite  le patient se déplace en pharmacie ou le pharmacien lui livre les médicaments. 
La plateforme assure une sécurité des prescriptions médicales tout le long de la chaine du numérique  grâce une technologie blockchain que nous avons devellopé en interne. Toutes les données qui circulent sont structurées et nous permettent d'avoir une richesse de data en temps réel pour monitorer l'évolution de l'actvité des prescripteurs et des patients pendant la crise. ",NUMERIQUE,,INITIATIVE,NR,NR,,https://www.monordo.com,sebastien@monordo.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.monordo.com/_next/static/images/Logo-6f257780243ed52d8c49ba33ae2d7faa.png,oui,fr,AH,NR,,OUI,04/05/2020
Riposte cretaive territoriale,espace d'entraide sur la continuité de service public des collectivités locales avec le CNFPT,NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://ripostecreativeterritoriale.xyz/,michel.briand@imt-atlantique.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://ripostecreativeterritoriale.xyz/files/PageHeader_bandeau_20200327112742_20200327102752.jpg,oui,fr,AH,NR,,OUI,04/05/2020
Riposte Creative Pédagogique,Entraide et mutualisation de ressources en réponse à la crise covid 19 pour l'enseignement supérieur francophone,NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://www.ripostecreativepedagogique.xyz/,michel.briand@imt-atlantique.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.ripostecreativepedagogique.xyz/files/PageHeader_crayonstitr_20200326130100_20200326120215.jpg,oui,fr,AH,NR,,OUI,04/05/2020
DefiCOVID,"DefiCOVID s'est donné pour mission d'aider ceux qui se sont déjà lancés  à augmenter plus rapidement leur impact  en catalysant la création de synergies avec les initiatives similaires  les représentants du besoin (experts  médecins)  les acteurs concourants (fournisseurs  distributeurs)  et d’autres organismes de facilitation (comme les organismes qui proposent des financements).
Notre action offre donc à n acteurs  m services  mais nécessite une activité minimum pour être effectif. On espère donc franchir ce seuil critique sur un premier quick-win orienté sur une thématique spécifique  et par une offre de services qui sont initialement des actions internes : en premier lieu  on a commencé par sourcer les initiatives existantes  les besoins  les acteurs; et la mise à disposition de la base de données qu’on a pu établir sera notre premier service à la société.
",NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,,https://www.linkedin.com/company/deficovid        https://dficovid.slack.com/join/shared_invite/zt-cvh6bsmf-2Cfr8BoqbLBJOSH61BYqyA       https://www.facebook.com/Défi-COVID-102002654777286/     https://www.covhelp.net/      https://wiki.federation-openspacemakers.com/index.php?title=DéfiCOVID      https://app.klaxoon.com/participate/R4SUBP,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://scontent-cdg2-1.xx.fbcdn.net/v/t1.0-9/91351307_112124600431758_7296389471505743872_n.png?_nc_cat=110&_nc_sid=85a577&_nc_oc=AQlM9dI4ABjTvA6eCo31LnvWqYl1EABkrWTEqYw-Wj2uVbvZ_Z1zetKV2LMDzDTTVhemW84scZt9TmYpapXsUqyU&_nc_ht=scontent-cdg2-1.xx&oh=0cade8c7c2e91312f9ff0192a8a681db&oe=5EA8562B,oui,fr,AH,NR,,OUI,04/05/2020
idomed,Tele-consultation  suivi des patients à domicile  organisation des professionnels de santé via une messagerie.,NUMERIQUE,,INITIATIVE,NR,NR,,http://www.idomed.fr,contact@idomed.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://idomed.fr/wp-content/uploads/logo.png,oui,fr,AH,NR,,OUI,04/05/2020
Sarus,"Sarus permet de faire du machine learning sur des données distantes en garantissant que l'utilisateur ne pourra jamais extraire de l'information personnelle. Il permet de faire des études beaucoup plus riches que des études sur des données anonymisées (ex : données transmises par les opérateurs télécoms) car les études sont sur les données brutes. Sarus donne des garanties de confidentialité au moins aussi forte que lors d'un travail sur les données anonymisées grâce à l'implémentation des dernières avancées en differential privacy.
Sarus permettrait de faire toute étude sur des données médicales (résultats de tests  dossier patient...)  des données de déplacements (télécom) ou toute autre donnée non structurée avec de très fortes garanties de protection de l'individu.

Nous proposons une mise à disposition gratuite de la technologie pour toute application Covid19. 

Nous sommes preneurs de data scientists bénévoles pour travailler sur les données et de partenaires de données.",NUMERIQUE,,INITIATIVE,NR,NR,,https://sarus.tech,https://twitter.com/Sarus_tech,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://sarus.tech/logo_bird.svg,oui,fr,AH,NR,,OUI,04/05/2020
Démarches-simplifiees traiter les demandes des usagers  même en période de confinement !,"""Demarches-simplifiees.fr""  la plateforme de dématérialisation et de traitement en ligne des demandes des usagers (Mise en oeuvre par la Direction Interministérielle du Numérique) s'ouvre à tout acteur public confronté à des problèmes de continuité de services publics  et/ou de dématérialisation des démarches en urgence du fait du COVID 19.

",NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://www.demarches-simplifiees.fr,contact@demarches-simplifiees.fr,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.demarches-simplifiees.fr/assets/marianne-1759bd9ef7e4fae842bf9ca1d91f721672fa2c2bd8de1e4b210c519d54d8da5b.svg,oui,fr,AH,NR,,OUI,04/05/2020
OPEN COVID19,A global community and platform to share  engineer  qualify COVID solutions with a rapid manufacturers marketplace ,NUMERIQUE,,INITIATIVE,NR,NR,,https://go.3ds.com/opencovid19,@3dexperiencelab,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://menu.3ds.com/assets/img/logo/3ds-dark.svg,oui,fr,AH,NR,,OUI,04/05/2020
Hack la crise,"#Hacklacrise rassemble la communauté du digital pour la lutte contre le covid-19 💊
Au programme : un hackathon de 48 heures  10 solutions innovantes prototypées  4 mentors dévoués  1 vision commune forte 100% #techforgood !
Rejoignez-nous à distance pour un #hackathoncovid-19 unique 👉 https://www.hacklacrise.fr/

#Restezchezvous",NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://www.hacklacrise.fr/,Notre site internet : https://www.hacklacrise.fr/?fbclid=IwAR2a_RMnPjrGlllOnGs174BuA8vb7tZAIVW8_cPqS8baqNIjKqaNGs4sA9k  Facebook : https://www.facebook.com/hacklacrise/   Twitter : https://twitter.com/hacklacrise   Linkedin :  https://www.linkedin.com/company/hacklacrise/  Slack : https://app.slack.com/client/TV29E51SN/CV29E58R0/thread/GV9FNUKB4-1585479764.009600,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://static.wixstatic.com/media/b85f32_3e88e913e8c84ee3875565d4e82b7b51~mv2.png/v1/fill/w_252 h_252 al_c usm_0.66_1.00_0.01 blur_2/3.png,oui,fr,AH,NR,,OUI,04/05/2020
Masque X-Factor impression 3d,"Impression 3d d'un masque avec optimisation de l'utilisation de filtres certifiés :
via un cartouche pour multiplication usage X10. Le masque s’utilise avec un filtre changeable autant de fois que nécessaire. Il peut être utilisé avec un filtre fait à base de masque certifié au choix. 1 masque tissu certifié = 10 filtres",NUMERIQUE,,APP,NR,NR,,http://fabulous.com.co/blog/3d-printed-x-factor-mask-covid-19-fabulous-tech-center-proposal/,contact@fabulous.com.co ,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_info.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,en,JPy,NR,,OUI,04/05/2020
NukaMe,En cette période durant laquelle l'aide mutuelle et l'accès aux bons conseils est crucial(e)  la plateforme NukaMe est à votre disposition gratuitement pour vous permettre d'aider les autres et/ou de solliciter de l'aide !,NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,https://www.nukame.com,twitter.com/NukaHelp,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,,fr,AH,NR,,OUI,04/05/2020
Robots Pepper pour Hôpitaux  pharmacies  magasins,Mise à disposition gratuite de robots humanoïdes pour soulager les soignants ou permettre des télé-visites pour les patients  ou en magasin pour informer les enfants sur la distanciation sociale,NUMERIQUE,,INITIATIVE,INFO,NR,,,Digital@softbankrobotics.com / twitter @SBReurope,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,peu d'info,en,JPy,NR,,OUI,04/05/2020
"""USINE PARTAGEE""",La Région Normandie et Le Dôme  en lien avec la Préfecture et l’Agence Régionale de Santé de Normandie  coordonnent un projet de production numérique à grand échelle de matériels de protection sanitaire réutilisables pour pallier la pénurie d’équipements des professionnels de santé et doter dans un second temps d’autres types de personnels. ,NUMERIQUE,,INITIATIVE,MISE_RELATION,NR,,http://www.ledome.info/index.php?page=fiche_agenda&id_manifestation=2315,mdebar@ledome.info,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,http://www.ledome.info/images/logoledome.png,oui,fr,AH,NR,,OUI,04/05/2020
MusicoTel,MusicoTel distribue gratuitement 4 messages téléphoniques dédiés à la situation du Covid19 pour équiper les entreprises TPE/PME et grands comptes afin qu'elles ne laissent pas les appelants sans réponse au téléphone. ,NUMERIQUE,,INITIATIVE,NR,NR,,https://www.musicotel.com/covid19.php,contact@musicotel.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.musicotel.com/img/logoM.png,oui,fr,AH,NR,,OUI,04/05/2020
mescoursensolo.fr,"mescoursensolo.fr ce service mis en place en collaboration avec le MENJ (Ministère de l’Education Nationale et de la Jeunesse)  héberge des banques de ressources numériques pour l’éducation couvrant de nombreuses disciplines de l’école au lycée (BRNE). Habituellement ces BRNE ne sont accessibles qu’aux enseignants pour un usage avec leurs élèves. mescoursensolo.fr est spécialement prévu pour les élèves  afin de leur permettre d’accéder directement aux collections BRNE  et à celles prévues pour les révisions du DNB en sciences et mathématiques conçues par différentes académies. Les élèves accèdent  sans authentification  à des contenus gratuits  de qualités (validation institutionnelle) et diversifiés (cours  exercices  vidéos  objets 3D...) couvrant les programmes du cycle 3 jusqu’au lycée. 
Le choix des activités peut se faire en autonomie ou sur les conseils des enseignants. ",NUMERIQUE,,INITIATIVE,NR,NR,,https://eco.tactileo.fr/sso/logon/mescoursensolo,@Maskott_Europe ; @TactileoEdu ; tactileo@maskott.com ; aide.tactileo.fr ; https://www.tactileo.com/education/ ,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://eco.tactileo.fr/Themes/FoundationTactileoTheme/Content/images/logo-v.edu.svg,oui,fr,AH,NR,,OUI,04/05/2020
Accompagnement dédiée aux ESN  cabinets de conseil et sociétés d'ingénierie ,"Anticipez dès maintenant la reprise : 
- Bilan rapide et précis sur la situation de vos consultants et de vos missions clients
- Cartographie de vos compétences disponibles et évaluation de celles nécessaires lors de la reprise
- Contrôle en temps réel de l'évolution des indicateurs clés (TACE  CA  Marge  TJM)
- Préparation d'un plan de staffing pour le redémarrage de l'activité",NUMERIQUE,,INITIATIVE,NR,NR,,https://www.whoz.com/,contact@whoz.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.whoz.com/public-assets/images/Logos/Blue_logo_baseline.svg?201910201040,oui,fr,AH,NR,,OUI,04/05/2020
VentiSim,Simulateur de respirateur artificiel pour la formation,NUMERIQUE,,INITIATIVE,NR,NR,,http://www.e-medys.com,@e_medys  leyaouanq@e-medys.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://www.e-medys.com/svg/en-tete.svg,oui,fr,AH,NR,,OUI,04/05/2020
AWS - Accompagnement COVID-19,"Les Amazon WorkSpaces Standard  Value et Performance est gratuit du 1er avril au 30 juin pour un maximum de 50 utilisateurs. Amazon Workspaces est une solution « Desktop as a Service » gérée et sécurisée.
Amazon WorkDocs  du 16 mars du 30 juin  sera gratuit jusqu’au premier TB pour un maximum de 50 utilisateurs. Amazon WorkDocs est un service de création  de stockage et de collaboration de contenu sécurisé et entièrement géré.
Amazon Chime est gratuit en version Pro du 4 mars au 30 juin pour les nouveaux utilisateurs du service. Amazon Chime est un service de communication qui permet de se réunir avec ses collaborateurs et de discuter avec ces derniers  mais également de passer des appels professionnels au sein de votre organisation comme en dehors  le tout à partir d'une simple application.",NUMERIQUE,,INITIATIVE,NR,NR,,https://aws.amazon.com/fr/remote-work-learning/,awsfranceforcovid19@amazon.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://commons.wikimedia.org/w/index.php?title=File:Amazon_Web_Services_Logo.svg&lang=fr&uselang=fr,oui,fr,AH,NR,,OUI,04/05/2020
E- SDIS$ANTE Covid-19,"Atraksis a développé l' écosystème «Tech et Secours » depuis plus d’un an.
Aujourd’hui  cela a notamment permis  de co-construire  avec la société Anamnèse  une solution pour le suivi médical des services de secours durant l'épidémie du COVID-19. 

Le SDIS 03 et le SDIS 78 déploient cette solution pour :
- Suivre l'état de santé des personnels engagés via un questionnaire quotidien personnalisé selon le patient et son contexte. 
- Faciliter et personnaliser le suivi via des télé-consultations
- Eviter une contagion dans les centres d'incendie et de secours
- S’assurer de la disponibilité de la ressource dans le cadre des plans de continuité d'activité. 
- Faciliter le classement automatique et assister le suivi des personnels à contacter en priorité

Ce dispositif peut se répliquer pour toute organisation et permettra d'anticiper le retour à la normal.
",NUMERIQUE,,INITIATIVE,NR,NR,,https://youtu.be/3-_CSLBUm8U,julien.fischer@atraksis.fr; jerome@anamnese.me,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,AH,NR,,OUI,04/05/2020
ICUBAM,real-time monitoring of intensive care unit (ICU),NUMERIQUE,,INITIATIVE,NR,NR,,https://icubam.github.io/about/,contact@icubam.net,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,en,JPy,NR,,OUI,04/05/2020
Carte des petits commerces et restaurants faisant Drive et/ou livraison,En #Alsace nous avons mis en place une map recensant tous les drives et livraisons des commerces alsaciens en croisant les informations de tous les acteurs économiques du territoire complétés par un formulaire auprès des circuits courts.,NUMERIQUE,,INITIATIVE,NR,NR,,http://www.hopla-courses.alsace,nonomdm@gmail.com,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
maladiecoronavirus.fr (La Poste),Docaposte  filiale numérique du Groupe La Poste  avec l’«Alliance Digitale contre le Covid-19 » a lancé en seulement quelques jours le site maladiecoronavirus.fr qui permet au grand public d’évaluer gratuitement son état de santé dans le cadre de la lutte contre la propagation du coronavirus et de réduire la pression sur les services d’urgence. Il est le 1er site à être référencé par le ministère de la Santé. Jeudi 26 mars  Maladiecoronavirus.fr a enregistré plus de 5 millions de visiteurs et 3 5 millions de questionnaires complétés et 16% ont été dirigé vers le 15.,NUMERIQUE,,INITIATIVE,NR,NR,,https://maladiecoronavirus.fr/ ,https://twitter.com/Docapost?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
E-service et espace covid-19 sur laposte.fr,"La Poste modifie son organisation pour se recentrer sur ses missions essentielles tout en préservant la santé de ses clients et des postiers. Pour accompagner au mieux ses clients et soutenir les postières et postiers sur le terrain  elle a développé un espace questions/réponses spécial covid-19. Quels sont les bureaux de Poste ouverts ? ; Comment la Poste assure-t-elle la distribution des colis et du courrier ? 25 FAQ supplémentaires.
Une continuité de service par un numérique de confiance est assurée avec la dématérialisation des services. Pour les particuliers : envoi de lettres simples ou recommandées en ligne  affranchissement de Colissimo et envoi depuis sa boite aux lettres  impression de timbres  commande de timbres  d’enveloppes Prêt-à-Poster et d’emballages Colissimo. Pour les professionnels :  envoi de lettres simples ou recommandées en ligne  affranchissement de Colissimo  impression de timbres  commande de timbres  d’enveloppes Prêt-à-Poster et d’emballages Colissimo 
",NUMERIQUE,,INITIATIVE,NR,NR,,https://aide.laposte.fr/categorie/covid-19/ ,https://twitter.com/lisalaposte?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor ,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
Gratuité d’accès au « guichet numérique »  de Softeam  marque de Docaposte (filiale La Poste),Faciliter la communication entre les dirigeants des PME/TPE et leurs collaborateurs. Le portail vous permet également de maintenir un lien avec vos employés à distance en ces temps compliqués. Il propose en particulier les formulaires : Diagnostic de télétravail Déclaration de télétravail Arrêt maladie pour garde d’enfant  gestion des congés…,NUMERIQUE,,INITIATIVE,NR,NR,,https://www.e-citiz.com/covid-19-softeam-soutient-les-pme/ ,https://twitter.com/softeamgroup ,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
Gratuité plateforme Maileva (Docaposte/La Poste),"Avec sa plateforme Maileva  Docaposte propose 3 mois d’abonnement gratuit à ses outils 
numériques (e-facture  e-courrier  e-signature) pour les PME et TPE. 
",NUMERIQUE,,INITIATIVE,NR,NR,,https://www.maileva.com/nos-solutions/maileva-plateforme ,https://www.maileva.com/contactez-nous ,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
Dispositif « Devoirs à la maison » pour assurer la continuité pédagogique pour les élèves en déconnexion numérique,"Pour assurer la continuité pédagogique pour tous les élèves qui se trouvent en situation de déconnexion numérique.
> distribution de matériels informatiques disponibles dans les écoles et les établissements scolaires  en accord avec les communes/départements/régions. L’établissement scolaire gère l’inventaire de son stock et la liste des élèves bénéficiaires. Afin d’éviter tout déplacement des parents  La Poste est chargée de distribuer aux familles identifiées  les colis contenant le matériel informatique  en respectant les mesures de protection du dernier mètre  sans contact ni signature.
> développement par Docaposte d’une plateforme permettant aux établissements et aux enseignants d’y déposer les devoirs qui sont alors imprimés et envoyés par La Poste en format papier aux familles identifiées. Les familles sont ensuite invités à retourner gratuitement les devoirs faits  qui sont alors numérisés à réception et archivés pour en permettre la consultation par les établissements. 
",NUMERIQUE,,INITIATIVE,NR,NR,,,Géré au niveau des Directions académiques et des établissements,,,,,,,,,,https://raw.githubusercontent.com/co-demos/covid-viz/master/graphisme/covid-illustrations/illu_initiative_2.png?raw=true,,https://docs.google.com/spreadsheets/d/1tjPv94ao5fyqLqQyPwUwUUE7b-mtJ3XKIuWj3OVnQHk/edit?usp=sharing,oui,fr,JPy,NR,,OUI,04/05/2020
